2020-11-29,餐饮,Test,-28.0
2020-11-29,生活,Test,-70.3
2020-11-29,学习,Test,0
2020-11-29,娱乐,Test,-0.0
2020-11-29,医疗,Test,-0.0
2020-11-29,其他,Test,-0.0
2020-11-29,收入,Test,50.0
2020-11-30,餐饮,Test,-32.5
2020-11-30,生活,Test,-6.8
2020-11-30,学习,Test,0
2020-11-30,娱乐,Test,-0.0
2020-11-30,医疗,Test,-0.0
2020-11-30,其他,Test,-0.0
2020-11-30,收入,Test,50.0
2020-12-01,餐饮,Test,-36.2
2020-12-01,生活,Test,-182.84
2020-12-01,学习,Test,0
2020-12-01,娱乐,Test,-0.0
2020-12-01,医疗,Test,-0.0
2020-12-01,其他,Test,-20.0
2020-12-01,收入,Test,50.0
2020-12-02,餐饮,Test,-34.5
2020-12-02,生活,Test,-0.0
2020-12-02,学习,Test,0
2020-12-02,娱乐,Test,-0.0
2020-12-02,医疗,Test,-0.0
2020-12-02,其他,Test,-0.0
2020-12-02,收入,Test,50.0
2020-12-03,餐饮,Test,-34.5
2020-12-03,生活,Test,-0.0
2020-12-03,学习,Test,0
2020-12-03,娱乐,Test,-0.0
2020-12-03,医疗,Test,-0.0
2020-12-03,其他,Test,-0.0
2020-12-03,收入,Test,50.0
2020-12-04,餐饮,Test,-33.0
2020-12-04,生活,Test,-18.0
2020-12-04,学习,Test,0
2020-12-04,娱乐,Test,-0.0
2020-12-04,医疗,Test,-0.0
2020-12-04,其他,Test,-0.0
2020-12-04,收入,Test,50.0
2020-12-05,餐饮,Test,-57.0
2020-12-05,生活,Test,-0.0
2020-12-05,学习,Test,0
2020-12-05,娱乐,Test,-0.0
2020-12-05,医疗,Test,-0.0
2020-12-05,其他,Test,-0.0
2020-12-05,收入,Test,50.0
2020-12-06,餐饮,Test,-30.0
2020-12-06,生活,Test,-0.0
2020-12-06,学习,Test,0
2020-12-06,娱乐,Test,-0.0
2020-12-06,医疗,Test,-0.0
2020-12-06,其他,Test,-0.0
2020-12-06,收入,Test,50.0
2020-12-07,餐饮,Test,-32.2
2020-12-07,生活,Test,-2.8
2020-12-07,学习,Test,0
2020-12-07,娱乐,Test,-0.0
2020-12-07,医疗,Test,-0.0
2020-12-07,其他,Test,-0.0
2020-12-07,收入,Test,50.0
2020-12-08,餐饮,Test,-21.0
2020-12-08,生活,Test,-0.0
2020-12-08,学习,Test,0
2020-12-08,娱乐,Test,-0.0
2020-12-08,医疗,Test,-0.0
2020-12-08,其他,Test,-0.0
2020-12-08,收入,Test,50.0
2020-12-09,餐饮,Test,-21.0
2020-12-09,生活,Test,-3.5
2020-12-09,学习,Test,0
2020-12-09,娱乐,Test,-0.0
2020-12-09,医疗,Test,-0.0
2020-12-09,其他,Test,-0.0
2020-12-09,收入,Test,50.0
2020-12-10,餐饮,Test,-30.5
2020-12-10,生活,Test,-0.0
2020-12-10,学习,Test,0
2020-12-10,娱乐,Test,-0.0
2020-12-10,医疗,Test,-0.0
2020-12-10,其他,Test,-2.9
2020-12-10,收入,Test,50.0
2020-12-11,餐饮,Test,-20.0
2020-12-11,生活,Test,-2.8
2020-12-11,学习,Test,0
2020-12-11,娱乐,Test,-0.0
2020-12-11,医疗,Test,-0.0
2020-12-11,其他,Test,-5.0
2020-12-11,收入,Test,50.0
2020-12-12,餐饮,Test,-54.0
2020-12-12,生活,Test,-527.01
2020-12-12,学习,Test,0
2020-12-12,娱乐,Test,-0.0
2020-12-12,医疗,Test,-0.0
2020-12-12,其他,Test,-0.0
2020-12-12,收入,Test,202.71
2020-12-13,餐饮,Test,-22.0
2020-12-13,生活,Test,-9.5
2020-12-13,学习,Test,0
2020-12-13,娱乐,Test,-0.0
2020-12-13,医疗,Test,-0.0
2020-12-13,其他,Test,-0.0
2020-12-13,收入,Test,78.71
2020-12-14,餐饮,Test,-25.4
2020-12-14,生活,Test,-2.8
2020-12-14,学习,Test,0
2020-12-14,娱乐,Test,-0.0
2020-12-14,医疗,Test,-0.0
2020-12-14,其他,Test,-250.0
2020-12-14,收入,Test,78.71
2020-12-15,餐饮,Test,-31.6
2020-12-15,生活,Test,-0.0
2020-12-15,学习,Test,0
2020-12-15,娱乐,Test,-0.0
2020-12-15,医疗,Test,-0.0
2020-12-15,其他,Test,-0.0
2020-12-15,收入,Test,78.71
2020-12-16,餐饮,Test,-40.0
2020-12-16,生活,Test,-0.0
2020-12-16,学习,Test,0
2020-12-16,娱乐,Test,-0.0
2020-12-16,医疗,Test,-0.0
2020-12-16,其他,Test,-0.0
2020-12-16,收入,Test,78.71
2020-12-17,餐饮,Test,-31.0
2020-12-17,生活,Test,-0.0
2020-12-17,学习,Test,0
2020-12-17,娱乐,Test,-20.0
2020-12-17,医疗,Test,-0.0
2020-12-17,其他,Test,-0.0
2020-12-17,收入,Test,78.71
2020-12-18,餐饮,Test,-20.5
2020-12-18,生活,Test,-3.5
2020-12-18,学习,Test,0
2020-12-18,娱乐,Test,-0.0
2020-12-18,医疗,Test,-0.0
2020-12-18,其他,Test,-0.0
2020-12-18,收入,Test,78.71
2020-12-19,餐饮,Test,-20.0
2020-12-19,生活,Test,-15.0
2020-12-19,学习,Test,0
2020-12-19,娱乐,Test,-0.0
2020-12-19,医疗,Test,-0.0
2020-12-19,其他,Test,-1.0
2020-12-19,收入,Test,78.71
2020-12-20,餐饮,Test,-25.0
2020-12-20,生活,Test,-168.6
2020-12-20,学习,Test,0
2020-12-20,娱乐,Test,-0.0
2020-12-20,医疗,Test,-0.0
2020-12-20,其他,Test,-0.0
2020-12-20,收入,Test,78.71
2020-12-21,餐饮,Test,-25.5
2020-12-21,生活,Test,-5.8
2020-12-21,学习,Test,0
2020-12-21,娱乐,Test,-0.0
2020-12-21,医疗,Test,-0.0
2020-12-21,其他,Test,-0.0
2020-12-21,收入,Test,78.71
2020-12-22,餐饮,Test,-23.1
2020-12-22,生活,Test,-0.0
2020-12-22,学习,Test,0
2020-12-22,娱乐,Test,-0.0
2020-12-22,医疗,Test,-0.0
2020-12-22,其他,Test,-0.0
2020-12-22,收入,Test,78.71
2020-12-23,餐饮,Test,-28.0
2020-12-23,生活,Test,-4.8
2020-12-23,学习,Test,0
2020-12-23,娱乐,Test,-74.0
2020-12-23,医疗,Test,-0.0
2020-12-23,其他,Test,-5.3
2020-12-23,收入,Test,78.71
2020-12-24,餐饮,Test,-16.0
2020-12-24,生活,Test,-0.0
2020-12-24,学习,Test,0
2020-12-24,娱乐,Test,-0.0
2020-12-24,医疗,Test,-0.0
2020-12-24,其他,Test,-0.0
2020-12-24,收入,Test,78.71
2020-12-25,餐饮,Test,-14.0
2020-12-25,生活,Test,-5.6
2020-12-25,学习,Test,0
2020-12-25,娱乐,Test,-0.0
2020-12-25,医疗,Test,-0.0
2020-12-25,其他,Test,-0.0
2020-12-25,收入,Test,78.71
2020-12-26,餐饮,Test,-62.5
2020-12-26,生活,Test,-98.0
2020-12-26,学习,Test,0
2020-12-26,娱乐,Test,-0.0
2020-12-26,医疗,Test,-0.0
2020-12-26,其他,Test,-0.0
2020-12-26,收入,Test,578.71
2020-12-27,餐饮,Test,-11.0
2020-12-27,生活,Test,-0.0
2020-12-27,学习,Test,0
2020-12-27,娱乐,Test,-0.0
2020-12-27,医疗,Test,-0.0
2020-12-27,其他,Test,-0.0
2020-12-27,收入,Test,78.71
2020-12-28,餐饮,Test,-32.5
2020-12-28,生活,Test,-11.8
2020-12-28,学习,Test,0
2020-12-28,娱乐,Test,-0.0
2020-12-28,医疗,Test,-0.0
2020-12-28,其他,Test,-4.0
2020-12-28,收入,Test,78.71
2020-12-29,餐饮,Test,-25.0
2020-12-29,生活,Test,-4.0
2020-12-29,学习,Test,0
2020-12-29,娱乐,Test,-91.0
2020-12-29,医疗,Test,-0.0
2020-12-29,其他,Test,-240.4
2020-12-29,收入,Test,78.71
2020-12-30,餐饮,Test,-24.0
2020-12-30,生活,Test,-57.2
2020-12-30,学习,Test,0
2020-12-30,娱乐,Test,-0.0
2020-12-30,医疗,Test,-0.0
2020-12-30,其他,Test,-0.0
2020-12-30,收入,Test,78.71
2020-12-31,餐饮,Test,-33.5
2020-12-31,生活,Test,-5.0
2020-12-31,学习,Test,0
2020-12-31,娱乐,Test,-0.0
2020-12-31,医疗,Test,-0.0
2020-12-31,其他,Test,-48.0
2020-12-31,收入,Test,78.71
2021-01-01,餐饮,Test,-17.4
2021-01-01,生活,Test,-0.0
2021-01-01,学习,Test,0
2021-01-01,娱乐,Test,-0.0
2021-01-01,医疗,Test,-0.0
2021-01-01,其他,Test,-0.0
2021-01-01,收入,Test,78.71
2021-01-02,餐饮,Test,-22.9
2021-01-02,生活,Test,-0.0
2021-01-02,学习,Test,0
2021-01-02,娱乐,Test,-0.0
2021-01-02,医疗,Test,-0.0
2021-01-02,其他,Test,-0.0
2021-01-02,收入,Test,78.71
2021-01-03,餐饮,Test,-24.0
2021-01-03,生活,Test,-0.0
2021-01-03,学习,Test,0
2021-01-03,娱乐,Test,-30.0
2021-01-03,医疗,Test,-0.0
2021-01-03,其他,Test,-5.0
2021-01-03,收入,Test,78.71
2021-01-04,餐饮,Test,-34.5
2021-01-04,生活,Test,-2.8
2021-01-04,学习,Test,0
2021-01-04,娱乐,Test,-0.0
2021-01-04,医疗,Test,-0.0
2021-01-04,其他,Test,-0.0
2021-01-04,收入,Test,138.71
2021-01-05,餐饮,Test,-29.5
2021-01-05,生活,Test,-0.0
2021-01-05,学习,Test,0
2021-01-05,娱乐,Test,-0.0
2021-01-05,医疗,Test,-0.0
2021-01-05,其他,Test,-0.0
2021-01-05,收入,Test,78.71
2021-01-06,餐饮,Test,-32.0
2021-01-06,生活,Test,-0.0
2021-01-06,学习,Test,0
2021-01-06,娱乐,Test,-0.0
2021-01-06,医疗,Test,-0.0
2021-01-06,其他,Test,-1.4
2021-01-06,收入,Test,78.71
2021-01-07,餐饮,Test,-39.9
2021-01-07,生活,Test,-127.06
2021-01-07,学习,Test,0
2021-01-07,娱乐,Test,-0.0
2021-01-07,医疗,Test,-0.0
2021-01-07,其他,Test,-0.0
2021-01-07,收入,Test,78.71
2021-01-08,餐饮,Test,-32.0
2021-01-08,生活,Test,-2.8
2021-01-08,学习,Test,0
2021-01-08,娱乐,Test,-0.0
2021-01-08,医疗,Test,-0.0
2021-01-08,其他,Test,-8.0
2021-01-08,收入,Test,78.71
2021-01-09,餐饮,Test,-31.5
2021-01-09,生活,Test,-0.0
2021-01-09,学习,Test,0
2021-01-09,娱乐,Test,-0.0
2021-01-09,医疗,Test,-0.0
2021-01-09,其他,Test,-0.0
2021-01-09,收入,Test,78.71
2021-01-10,餐饮,Test,-22.5
